43.850106,18.373548
43.850539,18.375565
43.851467,18.379556
43.85221,18.383118
43.852953,18.387109
43.853757,18.390671
43.85481,18.394319
43.855305,18.398052
43.85549,18.401014
43.855614,18.405176
43.856109,18.408309
43.855986,18.410841
43.856357,18.413974
43.856543,18.417278
43.856543,18.421098
43.85679,18.425776
43.857842,18.430024
43.857678,18.428879
43.858668,18.433299
43.859782,18.431196
43.86003,18.428149
43.859473,18.424158
43.858792,18.419995
43.858544,18.416519
43.858421,18.41373
